modelid;route_id;number_of_repetitions;number_of_successful_routes
1386590390868;415;10;8
1386590390868;785;10;3
1386590390868;139;10;9
1386590390868;1206;10;10
1386590390868;1092;10;9
1386590390868;133;10;4
1386590390868;142;10;3
1386590390868;413;10;1
1386590390868;472;10;9
1386590390868;898;10;3
1386590390868;922;10;10
1386590390868;620;10;8
1386590390868;1086;10;10
1386590390868;724;10;0
1386590390868;116;10;5
1386590390868;1210;10;10
1386590390868;941;10;10
1386590390868;676;10;10
1386590390868;14;10;10
1386590390868;945;10;10
1386590390868;169;10;5
1386590390868;560;10;7
1386590390868;1251;10;9
1386590390868;491;10;10
1386590390868;196;10;10
1386590390868;1018;10;10
1386590390868;726;10;0
1386590390868;1096;10;9
1386590390868;1236;10;9
1386590390868;959;10;3
1386590390868;209;10;9
1386590390868;488;10;0
1386590390868;972;10;10
1386590390868;355;10;8
1386590390868;48;10;7
1386590390868;856;10;4
1386590390868;509;10;6
1386590390868;1239;10;0
1386590390868;247;10;8
1386590390868;668;10;3
1386590390868;575;10;8
1386590390868;1010;10;6
1386590390868;683;10;0
1386590390868;657;10;10
1386590390868;753;10;10
1386590390868;987;10;0
1386590390868;691;10;6
1386590390868;662;10;3
1386590390868;1116;10;10
1386590390868;29;10;7
1386590390868;857;10;10
1386590390868;1134;10;0
1386590390868;955;10;0
1386590390868;979;10;10
1386590390868;463;10;9
1386590390868;824;10;5
1386590390868;349;10;9
1386590390868;135;10;10
1386590390868;997;10;6
1386590390868;1117;10;0
1386590390868;1174;10;10
1386590390868;537;10;10
1386590390868;213;10;10
1386590390868;1223;10;0
1386590390868;721;10;0
1386590390868;69;10;7
1386590390868;218;10;10
1386590390868;424;10;10
1386590390868;293;10;4
1386590390868;161;10;0
1386590390868;476;10;0
1386590390868;850;10;2
1386590390868;1186;10;4
1386590390868;489;10;8
1386590390868;439;10;10
1386590390868;267;10;10
1386590390868;129;10;3
1386590390868;1198;10;10
1386590390868;625;10;10
1386590390868;558;10;10
1386590390868;1155;10;10
1386590390868;879;10;1
1386590390868;322;10;10
1386590390868;165;10;10
1386590390868;637;10;10
1386590390868;543;10;9
1386590390868;425;10;9
1386590390868;206;10;7
1386590390868;388;10;8
1386590390868;85;10;5
1386590390868;1131;10;0
1386590390868;1250;10;9
1386590390868;299;10;8
1386590390868;768;10;8
1386590390868;443;10;0
1386590390868;1178;10;10
1386590390868;871;10;6
1386590390868;648;10;10
1386590390868;94;10;0
1386590390868;756;10;9
1386590390868;863;10;2
1386590390868;588;10;8
1386590390868;823;10;4
1386590390868;806;10;4
1386590390868;700;10;10
1386590390868;948;10;10
1386590390868;354;10;3
1386590390868;584;10;1
1386590390868;998;10;0
1386590390868;928;10;2
1386590390868;495;10;0
1386590390868;733;10;3
1386590390868;927;10;7
1386590390868;734;10;10
1386590390868;837;10;8
1386590390868;311;10;10
1386590390868;290;10;0
1386590390868;147;10;8
1386590390868;1264;10;6
1386590390868;881;10;0
1386590390868;504;10;9
1386590390868;577;10;9
1386590390868;774;10;1
1386590390868;899;10;0
1386590390868;633;10;7
1386590390868;608;10;0
1386590390868;155;10;5
1386590390868;268;10;8
1386590390868;574;10;6
1386590390868;1197;10;10
1386590390868;913;10;6
1386590390868;359;10;0
1386590390868;960;10;1
1386590390868;175;10;8
1386590390868;278;10;0
1386590390868;327;10;1
1386590390868;930;10;3
1386590390868;1108;10;2
1386590390868;631;10;2
1386590390868;1073;10;10
1386590390868;109;10;0
1386590390868;709;10;0
